id,grid
855549,CM53
855919,CT48
856304,CO106
856440,CI63
856918,CJ97
857696,CV50
857810,CS82
858223,CF73
858695,DC36
859023,CH98
859596,CT52
860163,CS55
860401,CK92
860827,CN92
862890,CX32
864790,CI60
864981,CB106
865355,CT41
866890,CU42
867020,CQ75
867721,DA93
867749,CO95
867769,CX93
868548,CU84
869522,CS41
870119,CO90
871076,CF120
872035,CV49
872210,CH75
873465,CQ104
873701,CQ98
874683,DB92
874706,CM107
875111,CP92
875567,CC73
876355,CP46
876565,CY92
877135,CT82
878142,CS82
880256,CV41
880424,CP104
882209,CR85
882258,CO102
882559,CH65
883209,CU90
883306,CO89
883423,CE94
883517,CJ56
886808,EE69
886833,EE68
887129,CP82
887292,DA87
887355,CL70
888583,CQ75
888905,CS55
890794,DI68
890839,CO94
890855,CN94
891117,CU42
892463,CD76
892704,CV93
893413,CJ77
893853,CG72
894015,CY94
894063,CO83
894093,DA62
895368,CV42
895386,CR48
898669,CE75
898861,EF83
900383,CR94
900503,CP92
903906,CH100
903947,CV43
903972,CU43
904060,CP93
905425,CQ75
905947,CR108
906038,CP52
906058,CO48
907966,CQ77
908046,CV50
908923,CI77
909859,CK97
910976,CB83
911092,CK79
912376,CV87
915020,CI100
916311,CK79
917058,CE75
918049,CF73
918239,CU87
918426,CM95
919491,CK96
919830,CE70
919978,CI64
919990,CE96
920930,CU91
921441,CV34
921585,CW93
921624,CP81
921862,CL55
923566,CJ55
923979,ED85
924600,CW92
924658,CW92
924719,CH78
925075,CH66
925137,CE71
925240,CH75
925730,CF80
926337,CT70
927408,CN92
927597,DZ67
927987,CQ60
929032,CJ87
931352,DA87
931642,CK69
932277,CH86
933129,CK90
933861,CH64
936218,CR46
937678,CZ85
938022,CS84
939657,CT47
939724,CT89
940115,CR96
940116,CC106
941179,CS97
941642,CG63
944040,CR96
944049,CD75
944183,CR46
944755,CP102
944840,CH86
945297,CJ77
947810,CQ60
947963,CT81
949713,CF96
951365,DB84
951944,CD78
953275,CW52
953951,CD75
955153,CF79
955542,CM95
956412,CI86
957002,CO51
957642,CS101
958444,EK31
959349,CV81
959478,CH81
959871,CP83
959948,CD78
960210,CT89
962045,DF90
964379,BU111
966104,CL77
968848,CN96
969463,CQ80
971158,CQ48
971247,CO53
972426,CT83
973128,CF90
973535,DJ64
973653,CV42
975229,CH76
975250,CZ90
975965,CI77
975990,CF90
976167,BV117
976242,CH77
977870,CO51
978062,CD75
978386,DB66
978615,DA64
980098,CH77
980561,CT40
981410,CD75
981494,CP47
982038,CL91
983625,CU49
984721,BU111
985338,CF87
986727,CV48
987329,DA63
987616,CF92
989976,EC72
990130,CN96
990367,CS48
990529,CM68
992508,CS53
992598,CJ78
992891,CF79
992977,CL97
993040,CS40
993514,CL55
993575,CL56
993576,CM56
995169,CD74
995187,CM90
995215,CM54
995367,CF74
995469,CP62
997404,CY93
998423,DC65
998887,CD78
999248,CD80
999977,CK58
999984,CD75
1000788,CP97
1001147,DA91
1001447,CR53
1002469,CP64
1003530,CO51
1003754,CK101
1005416,CQ50
1005763,CR46
1009883,CG94
1009973,CW85
1010785,CY64
1011449,CP102
1013648,CK96
1016004,DD62
1016105,CN91
1016352,CH62
1016819,CP92
1018181,CP101
1018529,CS80
1019360,CU84
1021005,CQ91
1021491,CQ98
1021957,CR96
1022204,CH79
1023181,CM95
1023529,CQ43
1024113,CV83
1024135,CR60
1025001,DH85
1025786,CS71
1025847,CJ78
1026565,CJ96
1026683,CY44
1027808,CJ79
1028263,CI76
1029482,CK79
1029808,CT88
1030254,DC89
1030392,CT83
1030780,CC106
1032127,CD70
1032610,CU47
1032611,CP103
1034911,CQ91
1036498,DB67
1036734,CQ61
1037016,CN81
1039215,CP80
1039435,CO66
1039983,CD80
1039984,CW94
1040156,CF71
1041996,CT40
1042416,CV90
1042806,ED68
1043046,CD72
1044502,CS49
1044731,CQ106
1045491,CS82
1045897,CQ81
1046443,DE61
1048190,CP92
1049224,CU46
1051575,CR49
1053523,CI80
1054006,CJ75
1054201,CX52
1055029,CY29
1056119,CS84
1056185,CT106
1056256,CG95
1056445,CO62
1056804,CH92
1057022,CH77
1059531,AT113
1059891,CJ64
1060019,CQ60
1061337,CT97
1063020,CU53
1063554,CV87
1065138,CS98
1066769,CH80
1067251,CK78
1068505,CQ97
1069266,CO66
1069287,CT82
1070458,CE80
1071743,CS98
1072212,CU41
1072481,CF70
1073635,CE93
1073780,CP94
1073832,CC96
1074155,CX51
1074506,CZ64
1076324,DB71
1077176,CJ73
1077179,CJ73
1077375,DD65
1079675,CG80
1080543,CB104
1080766,CI65
1080816,CT78
1080839,CH76
1083888,CZ92
1086640,CV78
1087215,CE69
1089240,CF72
1089542,CS104
1089619,CU38
1090732,EB87
1091582,CH101
1091840,CT55
1092760,CR91
1093977,CT47
1095106,CQ76
1096326,BH106
1096511,CR48
1097816,CT110
1098863,DF90
1099244,CK57
1100421,CG92
1100753,CU37
1101035,CI92
1101224,CV92
1102858,CT97
1102942,CK72
1102963,DE94
1105845,CF70
1106284,CI74
1107092,CK72
1107976,CZ74
1108309,CU129
1109092,CJ99
1110195,CR94
1110484,CQ80
1112070,CP99
1112407,CR49
1112484,CF81
1113125,CF80
1114409,CL92
1114493,CK92
1114788,DH61
1115381,CJ95
1117516,CV92
1117706,CO82
1118031,CF79
1121448,CQ78
1121497,CV84
1121502,CV93
1123737,CU38
1123934,CP80
1123960,CU48
1124012,CJ77
1124329,CH80
1126432,CH101
1126492,CL92
1126944,CM109
1127040,CI99
1127140,CT40
1128681,CH82
1129105,CT93
1129483,CI79
1130138,CT43
1130680,DC92
1130855,CO96
1131422,CU93
1131804,CU48
1132201,CL94
1132409,CL55
1132907,CE77
1133296,CD72
1134365,CA96
1136399,CF78
1137093,CS81
1137270,CL55
1137587,CN96
1137999,EJ87
1138052,CG100
1138455,CJ61
1139851,CF72
1140826,CH97
1141120,CT81
1142034,CH70
1144861,CG92
1145134,CU78
1145288,CM68
1145337,CJ76
1146534,CC74
1146653,CO54
1147507,CI76
1147524,DE59
1148144,CU49
1148279,CS94
1148978,CV39
1150382,CW51
1150398,CK94
1150514,CM92
1150594,CJ78
1150869,CN48
1151209,CP75
1151343,CQ49
1151582,CP61
1155475,CK92
1155885,CY92
1156440,CI77
1156499,CR77
1157036,CM111
1157522,CP81
1159142,CS53
1164101,CD73
1164111,CS54
1165913,DA72
1166339,CM56
1166398,CX88
1166616,CV36
1166947,CX31
1167658,CQ76
1170268,DD88
1171566,CF80
1171581,CG65
1171674,CE76
1171716,CN110
1171955,CJ70
1173994,CV94
1174944,CD78
1175400,CT82
1177971,CJ71
1178231,DI108
1178389,CV32
1180157,CU49
1180296,CQ50
1180537,CK81
1180618,CR62
1182187,CE70
1182844,CI63
1183005,CS107
1183172,CN95
1183236,DB69
1183628,CD73
1183667,CI58
1185357,CP52
1185525,BU110
1186153,CT54
1186569,DG84
1187643,CX47
1189225,CF65
1189378,CC80
1190223,CY62
1191606,CR133
1194066,CR63
1194508,CF83
1195198,CP92
1195260,CW105
1196791,CT38
1197899,CN90
1198231,DA65
1199863,DB96
1203812,CH76
1205103,CM89
1209069,CH99
1209492,CJ78
1209887,CK78
1209921,CY93
1209955,DB61
1210916,CM69
1212319,CV32
1213745,CK55
1213991,CG64
1215122,CR42
1215627,EL127
1215836,CP97
1217046,CS82
1217318,CR83
1217670,CT85
1220548,EA89
1221332,CU53
1221517,CU49
1221962,CG71
1222563,EY86
1223230,CC80
1223755,CQ90
1225060,DB60
1225110,CQ76
1226176,CW88
1227258,CN82
1227528,CQ81
1228561,CL92
1229484,CP97
1229630,CU44
1231273,CF65
1232212,CO83
1232433,CS58
1235078,CS40
1238285,CU94
1239017,CR100
1239293,CK109
1240530,DA90
1240586,CQ49
1240594,DN93
1241905,CW88
1244117,CX90
1245479,CU84
1245977,CN97
1251566,CR94
1251681,CM107
1251889,CV82
1252565,CT42
1252826,CR61
1255828,CJ57
1256536,CP64
1256768,CI98
1258651,CS48
1260727,CG72
1262053,CH101
1263964,CS46
1264621,CS93
1264663,CP102
1264695,CF69
1264920,CL55
1266411,CV93
1267186,CJ71
1267945,CS94
1267954,CO91
1270324,CR91
1271103,DI85
1271361,CY84
1273533,CT89
1275942,CS94
1276554,CG87
1276760,CQ84
1277955,CK103
1278784,DD46
1279234,CR98
1280188,CO81
1281023,CR55
1281054,CJ79
1281257,CB84
1283453,CP84
1284776,CG94
1284789,CO95
1286024,CB84
1290208,CH80
1290336,CQ81
1291020,CH99
1291245,CH81
1291261,CE76
1291490,CS93
1291561,CE76
1292428,CE71
1294721,CN82
1294973,CL53
1297171,CU84
1297663,CD74
1300097,CG89
1300216,CZ62
1300950,CL91
1301321,CD75
1302684,CT35
1303515,CD75
1303850,CN48
1304181,CM66
1304459,CS85
1304952,CL91
1305265,CK108
1305346,CE79
1306749,CR41
1306966,CE77
1307095,CI75
1307723,CO50
1308155,CS89
1308308,CI64
1309148,CP97
1310672,DB92
1312228,CO93
1313340,CR95
1313593,CH79
1313711,CS102
1313768,CN83
1316480,CS93
1316961,CN92
1317612,CP104
1320550,CP60
1322432,CS93
1323349,CJ79
1323801,CQ90
1324087,DB65
1325432,DG72
1325472,CV30
1325473,CV30
1325507,CM95
1325759,CO83
1325911,CJ72
1326514,CT96
1326566,CI99
1327775,CW63
1327940,CO104
1329559,CG80
1330056,CQ81
1330753,CS82
1330775,CW86
1331231,CK64
1331960,CQ88
1332473,EY78
1334633,CD73
1334793,CE93
1335036,CE80
1335510,CP81
1335550,CR94
1336223,CF69
1336230,CF69
1336390,CE73
1336984,CW92
1337148,CY27
1338362,CI62
1340982,CP61
1342507,CV84
1342515,CT42
1343532,CR97
1346003,CU81
1347126,CM88
1347175,DD21
1347204,CT47
1347478,CR83
1347847,CV89
1348118,CT47
1349187,CS97
1349237,CS47
1349658,CP47
1350055,CP82
1351217,CX94
1351427,CL106
1352560,CS71
1352657,CN65
1354042,CK77
1354250,CK91
1354415,CU95
1354775,CG78
1354973,DB93
1356710,CK77
1357021,CN67
1358963,CO95
1359438,CL97
1360781,CD75
1360791,DM91
1360932,CT41
1361017,CJ98
1361428,CG79
1363957,CV82
1365000,CN91
1365028,CE78
1367775,CS65
1370154,CD75
1370405,CS106
1371957,CV39
1373456,CZ86
1374457,CU81
1377134,CJ78
1377320,CM51
1377820,CF70
1378165,CX92
1380326,CQ63
1382158,CD78
1382607,CG93
1386742,CI62
1390532,CU78
1391024,CZ88
1391683,CT33
1392144,CS98
1392330,CZ92
1392673,CU77
1396458,CO95
1397705,CK91
1398234,CF79
1398326,BU115
1398609,CP62
1399187,CO48
1399273,CR76
1399352,CT90
1399448,CH78
1401826,CY71
1402084,BZ96
1403129,BZ109
1403466,CZ87
1403635,CQ43
1403870,CD78
1404355,CT91
1404510,CT90
1404828,CY84
1407364,CU93
1408406,CJ88
1408914,CF72
1409947,CD79
1410197,CX51
1411583,CU36
1411811,CD76
1415738,CK97
1416631,CB74
1420295,CS82
1420559,CR71
1421933,CE72
1423112,CO103
1423175,CB107
1425801,CS82
1426004,CX89
1426529,CJ78
1427084,CY92
1427401,CY62
1427518,CV82
1428154,CR109
1428359,CK100
1428371,DB62
1428648,CE76
1428844,CW82
1430650,CI62
1431246,CY27
1433897,CQ92
1434010,CR111
1436810,CL56
1437044,CB74
1438369,CJ82
1438870,CT42
1439162,CV94
1440363,CS45
1442450,DA92
1442495,CS97
1444400,CG64
1444924,CF95
1445250,DA86
1445977,CK78
1446009,CT84
1446483,CJ79
1448703,CG79
1449263,CX92
1449546,CP106
1452786,EX75
1453049,DA87
1455804,CQ49
1456142,CD75
1456352,CP51
1457505,CZ97
1458987,DR78
1460017,CU77
1461721,CV48
1461814,CP108
1461873,CN96
1461965,CT96
1462341,CF63
1465446,CT49
1466081,EP91
1466534,EO91
1466552,CI65
1466688,CR84
1467106,CT90
1467238,CU80
1467392,CV46
1467618,CQ80
1469895,CC74
1469955,CI58
1470069,CQ91
1471244,CS70
1471952,EP91
1472002,CJ65
1472009,EP91
1474752,CQ83
1474980,CK79
1475084,CH81
1475427,CY72
1475631,DB92
1475661,CW61
1476238,CN65
1476484,CG78
1478315,CO90
1478946,CF69
1479113,CJ82
1479283,CF69
1479349,CS84
1479731,CO94
1480002,CG80
1481907,DN93
1483688,CM92
1484031,CR49
1484310,CH80
1486099,CU79
1487222,CQ95
1489426,CC85
1490223,DC51
1491991,CK96
1492286,CD77
1492856,CR93
1494527,CN83
1496319,CU82
1497024,CS43
1499635,CL70
1503618,CG100
1503670,CJ97
1506985,CU50
1507845,CR62
1511216,CV85
1511303,CR102
1511534,DA87
1512006,CG81
1514939,CP102
1515026,CM90
1515611,CO92
1515659,CT91
1515692,CF76
1516120,CR83
1517917,CT90
1519957,CU90
1519994,DD111
1520806,CY94
1521318,CP114
1521335,CR93
1523556,CV83
1524017,CD71
1524302,CU77
1524562,CX89
1524711,CY64
1524895,CX30
1525602,CP99
1526741,CS54
1530386,CD73
1530660,CS84
1530919,CE80
1533652,CM57
1533807,CQ110
1534212,CP129
1534782,CM94
1535607,CK79
1538077,CR80
1542279,CS93
1546518,CI100
1546678,DD60
1546945,DZ67
1549413,CS49
1551044,CG79
1552242,CW66
1555919,CJ77
1559435,DA91
1559912,CN48
1560339,CL54
1560408,CT82
1564553,CG78
1566326,CP83
1567225,CK58
1569396,CN108
1570204,CI76
1571455,DG71
1572815,CI77
1573068,CL55
1576883,DE92
1578103,CR49
1578721,CR77
1578776,CX66
1581579,DC59
1582540,CF78
1583111,CP94
1583335,CB76
1583653,CV53
1584060,CP114
1586454,DF74
1586576,DG72
1586641,CP106
1586773,CS42
1586935,CH74
1588221,CF81
1589248,CO84
1589715,CP65
1591811,CR83
1593444,CG76
1596314,CT38
1598012,CZ62
1598033,AT113
1598328,CD75
1598785,CM68
1598863,CJ77
1600917,EO91
1601955,CE84
1604488,CP79
1604489,CG70
1606312,CQ80
1608220,CZ86
1609672,CH63
1613110,CU78
1614817,CI76
1614869,CL96
1614964,CY62
1615764,BZ83
1616540,CO92
1617443,CU45
1617488,CQ91
1619695,CS43
1620225,CQ84
1620248,CJ76
1621235,CR89
1623431,CM68
1624665,CX85
1628156,DE108
1628564,CV36
1630572,CE78
1631845,CG80
1633313,CT84
1633420,CV46
1633924,CZ93
1635088,CS58
1635672,CD75
1640995,CR62
1644133,CT112
1644146,CG93
1645181,CX94
1645196,CM97
1645667,CR92
1645772,CR61
1645915,CJ99
1646432,CR93
1646838,CE77
1646910,CU84
1649957,CQ46
1650470,CV87
1651595,DM68
1652236,CR92
1652996,CV94
1654551,CC76
1654561,CT92
1654713,CV85
1654738,CF64
1654929,CQ108
1655550,CH63
1655824,CU94
1655880,CG72
1656254,CU78
1656539,CD76
1656585,CE77
1656621,CV91
1657110,CD75
1658703,CS104
1664209,CE80
1664614,CL56
1664716,CH78
1665498,BM119
1668328,CS83
1669149,CH64
1669250,CL53
1670517,CI74
1672860,CI63
1672977,CH63
1673040,CI63
1673338,CV82
1677887,CP101
1678809,CV90
1682258,CJ72
1682282,CT54
1682958,DE64
1683227,CP46
1683968,CO83
1684053,EJ125
1687108,DA64
1688711,CR100
1688914,CT44
1690764,DD94
1691188,DG78
1691798,CG81
1692823,DK99
1693028,DQ20
1693171,DK98
1693524,CQ77
1695731,CK70
1696050,CR49
1696381,CV51
1697047,CT83
1698334,CO82
1699934,DK99
1700471,CU43
1701981,CD72
1702032,CR75
1702533,CK94
1702581,CI62
1702781,CY63
1703506,DD89
1703834,CP103
1704210,CL106
1704560,CG80
1704798,CF68
1706997,CK60
1707422,CQ77
1707823,CQ74
1708771,CV31
1712462,CV79
1712660,CR84
1713409,CZ86
1716441,CI80
1716640,CT47
1717058,CF79
1717138,CQ112
1717149,CC72
1717226,CW95
1721115,CC84
1725295,CK70
1727923,CQ82
1728339,CR101
1728437,CR101
1728625,CV80
1728938,CK96
1729286,CW53
1730937,CL67
1731245,CZ97
1731365,CN54
1731969,CQ61
1732498,CS77
1733054,CS81
1733157,DB65
1734724,CQ80
1735478,CX65
1735804,CX91
1736064,CP103
1738513,CF84
1739847,DM43
1740311,CI79
1741622,CP64
1741745,CW51
1742471,DC70
1742610,CT58
1742654,CI63
1743116,CY63
1743379,CO84
1744216,CP80
1744941,CJ72
1745358,CH63
1745430,CU78
1745658,CE75
1746726,CF72
1747405,CU51
1747833,DB35
1748189,CS61
1750248,CT50
1750527,CP90
1750679,CS98
1752112,CJ54
1752206,CF71
1753671,CT52
1755484,CP59
1755844,CW97
1758391,CW88
1759154,CZ89
1759462,CI77
1759526,CG70
1762513,CS69
1762852,CR84
1763209,CX64
1763333,DB72
1763736,CL56
1763956,CG64
1766846,CI76
1767037,DT91
1771965,CT50
1776732,CN55
1777007,BZ83
1777197,DY81
1777674,CQ96
1778294,CQ91
1780748,CM69
1781052,CJ64
1781697,CV82
1781786,CQ49
1782079,CR91
1782437,CP90
1782667,DA84
1782872,CB82
1785141,CN85
1785187,CI79
1785942,CS102
1786408,CR78
1787771,CR93
1788989,CF79
1789715,CR57
1791105,CR46
1793091,CK59
1793411,CH76
1794250,CR85
1796722,CV82
1797025,CR97
1798210,CK77
1798271,AB146
1798500,EA28
1801036,CR80
1801130,CJ95
1802584,CZ73
1802838,CS80
1803165,CK64
1803279,CP45
1805150,CS93
1805261,CI72
1806138,CG87
1806378,CM92
1806651,CY85
1807106,CV97
1807757,CD75
1808497,CT91
1808550,CT90
1809547,CT50
1810640,CT44
1811446,CE72
1812111,CS45
1813681,CU83
1813829,CT41
1814010,CG77
1814279,DB91
1815211,CI74
1815505,EB81
1817510,DA91
1817905,CS82
1818411,CG78
1818420,DI106
1818820,CU81
1819623,CU89
1820858,CF71
1820931,CW30
1821541,CJ79
1823141,CH80
1824808,CJ74
1825949,CZ93
1826701,CQ41
1827525,CP105
1827723,CJ75
1827962,CQ81
1828063,CI76
1830244,DE94
1831227,CU47
1832120,CO83
1834738,CF73
1835367,CF69
1836381,CX90
1839231,CJ76
1839341,CO81
1839818,CK75
1841356,CJ71
1842739,CL74
1843034,CK63
1843108,DH95
1843674,CR92
1843955,CN65
1844088,CO68
1844705,CH91
1844792,CV43
1844847,DA85
1846100,CT107
1846528,CL78
1846580,CK100
1847096,CJ76
1847261,CC82
1847389,CE96
1847434,CQ93
1850695,CP48
1851767,CT90
1851926,CZ91
1853765,CS59
1855846,CS41
1856027,CJ78
1856261,CI64
1856627,CS98
1856803,CI79
1856914,CR62
1859901,CH78
1860838,CV35
1861281,CJ77
1861493,CL56
1863930,CU91
1864061,CF67
1864757,CQ59
1865336,CN82
1865884,CS49
1866051,CE71
1869202,CN66
1869432,CD77
1869467,CE93
1869685,CR94
1870228,CY68
1871261,CF70
1871311,CG64
1872838,CP96
1873531,CG80
1876811,CI74
1876969,CU93
1877255,CR58
1878642,CK69
1878692,CE76
1878965,CU78
1880539,CN83
1881556,CY93
1881586,CN66
1881801,CU82
1881846,CN68
1884398,CC75
1885385,DI107
1885714,DC86
1885826,CI64
1886240,CE78
1886294,CI86
1886978,DH107
1887291,CG67
1887489,CR101
1887874,CT85
1888006,CZ85
1890851,CU94
1891017,CD69
1891118,CR93
1891274,CQ93
1891798,CR90
1892319,CC70
1893225,CL94
1895196,CQ62
1895457,CU78
1896296,CU77
1897001,CM67
1897447,CI93
1898110,CI93
1899076,CZ85
1900616,CT80
1900780,CH73
1901357,CO109
1903198,CZ74
1903249,CD70
1903288,CU82
1905865,CR84
1906604,CF65
1906804,CZ85
1906993,CH79
1907058,CZ106
1908767,CJ77
1908852,CH61
1908986,CT59
1910270,CH93
1911333,CZ95
1911641,CN66
1912357,CP95
1913540,CL93
1913864,CP98
1914231,CU47
1914381,CT40
1914461,CU51
1914590,DE64
1914630,CP90
1914759,CE72
1914787,EC82
1917629,CN89
1918693,CO93
1918903,CV95
1919647,CH80
1919766,CU42
1919896,CP96
1920085,CR71
1921859,CY60
1922448,CU82
1922863,CQ81
1923153,CI77
1924645,CS81
1925224,CR81
1925519,CH80
1928556,CG65
1928570,CT82
1928961,CR51
1929041,CS85
1929186,CP90
1929321,CN93
1929540,CJ73
1931341,CC85
1931609,CJ94
1932094,CK65
1932110,CG78
1932491,CF66
1934444,CR81
1934512,CN90
1934765,DP37
1934804,CN89
1935109,CG80
1935175,CQ75
1935302,CM90
1935826,CS48
1936633,EL31
1936772,DQ81
1937226,CS47
1937323,CG64
1937325,CJ77
1937761,DB66
1939106,CI76
1939283,CI93
1940534,CV43
1940780,CS79
1941094,CU49
1941435,CZ95
1941439,CS52
1941495,DC92
1942935,CH100
1944155,CL92
1944891,CT87
1945115,CQ49
1947400,CF71
1948494,CS110
1948745,CR78
1950311,CT85
1950318,CH64
1950588,CF80
1950603,DB67
1952271,CM51
1953636,CL93
1953928,DC64
1954429,CV30
1954450,CJ79
1954495,CI77
1954653,CL71
1955844,CG73
1956346,CP81
1956467,CO96
1956677,CY48
1956726,CH75
1958765,CT81
1959024,CR58
1960045,CU80
1960358,DM93
1961288,CG79
1961361,CI82
1961937,CQ42
1965103,CI77
1965712,CI57
1965766,CP62
1967045,CJ96
1970017,CQ82
1970574,CH100
1970697,CW89
1970915,DC87
1971200,CI63
1971239,CU98
1971540,CI61
1971635,CK102
1973889,CD78
1974700,CU46
1975069,CF77
1975168,CN84
1975999,CE72
1976123,CH77
1977888,CI77
1978445,CU85
1979076,CU78
1979127,CI77
1979506,CQ62
1979579,CM56
1979744,DH107
1979848,CI98
1980179,CH77
1981410,DC58
1981590,DC87
1981656,CO80
1981669,CS100
1983188,CP51
1983466,CO50
1983531,CI77
1984390,CS60
1984486,CU96
1985022,CQ98
1987371,CP80
1987546,CR94
1987584,DN73
1987627,CK55
1987949,CV36
1988823,CU45
1989731,CJ77
1989838,CJ64
1989972,CT55
1992751,DB85
1994398,CJ63
1994548,CU62
1997487,CH63
1997957,CP96
1998026,CN91
2000156,CS57
2000576,CU98
2000611,CQ83
2003180,CY27
2003807,CM53
2006452,CV83
2008122,CI98
2008190,CP64
2008227,DG11
2010624,CN111
2010787,CU80
2010971,CT48
2011212,CC77
2011692,CO49
2012104,CP45
2012368,CG81
2012424,CJ63
2012750,DD85
2013807,CG80
2014701,CJ58
2015094,DA25
2015168,CQ92
2015586,CN93
2016579,DD88
2017012,CB73
2017397,CQ99
2019755,CN89
2019927,CY28
2020881,CI76
2021742,CH69
2022126,CJ69
2022728,CS42
2022920,CS58
2022938,CL104
2022958,CI63
2023357,CS56
2023577,CN50
2024991,DA66
2025779,CI76
2026434,CR80
2026869,CJ77
2028178,CS82
2028272,CE73
2028291,CY66
2028391,CE79
2028432,CY66
2028625,CV42
2028677,CU45
2028925,EU87
2030736,BY107
2031495,CM52
2033224,CQ44
2033846,CT44
2033866,CL78
2036105,CA113
2037508,CT93
2037632,CJ77
2037951,CC73
2038278,CY63
2041041,CQ62
2041143,CI96
2042764,CJ99
2043049,DD92
2043060,CJ64
2043329,CH63
2044392,CP83
2044873,DA84
2045097,CI80
2045727,CW92
2046007,CH79
2046225,CQ100
2046273,CH101
2046789,CJ73
2048796,DA70
2049322,CW86
2050406,CM67
2050993,CG77
2051675,CP104
2053940,CM88
2054899,CC76
2055050,CR60
2055303,CR50
2055467,CI77
2055614,CL92
2055819,CQ81
2056012,CQ82
2056307,CS50
2057295,CD76
2057403,CM54
2057480,CD78
2057553,CU51
2057595,CH77
2060275,CV48
2060720,CM68
2060768,CC75
2061367,CK58
2061725,CZ90
2061811,CK58
2062630,DP30
2063587,CJ72
2065101,DD63
2065538,CQ96
2065985,DA72
2066165,CV43
2067166,CS61
2067688,CJ72
2068054,DS83
2069051,CU82
2069059,CH100
2069359,CX95
2070290,CH62
2071265,CU85
2071420,CE71
2071446,CP80
2071464,CI92
2071839,CU84
2071873,CK69
2071941,CS79
2074653,CH76
2074985,CR99
2075377,CJ73
2075453,CV78
2075471,CR75
2075526,CJ98
2075600,CU92
2076101,CP46
2078687,CH81
2079686,DB86
2079765,DA94
2080709,CR75
2080861,CW90
2081177,DA71
2081394,CI80
2081408,CW99
2081850,CU46
2082328,DH42
2082670,CU85
2082694,CU84
2083547,CG90
2083749,CO50
2083791,CT92
2083824,CN83
2084817,CH83
2085632,CK79
2086647,CH81
2087226,CJ77
2087524,CP94
2087663,DA65
2087970,CC74
2088389,CN93
2088725,CH98
2089226,CP106
2089273,CS84
2089492,CO82
2089712,CG66
2089745,CE70
2091204,CQ99
2091483,CO97
2092588,CQ75
2092611,CQ60
2093035,CP83
2093064,CF69
2093304,CM90
2093455,DG85
2094213,CG78
2095959,CZ71
2096581,CI79
2096968,CQ64
2098338,CN110
2098817,DA91
2100174,CS60
2100887,CF80
2101349,CJ59
2101710,CG64
2101884,CL97
2102315,CR84
2102344,CY86
2102542,CG92
2102571,CN67
2102651,CN55
2103480,CJ59
2104588,CJ64
2104910,DD84
2105163,CJ74
2105180,CK69
2106241,CY89
2106662,CD75
2106706,CH77
2107372,CM51
2107696,CS84
2107883,CU78
2107939,CY90
2108178,CU78
2108237,CH60
2108424,DC88
2108635,CT101
2110145,CK59
2110493,DE77
2111172,CQ80
2111336,CS41
2112142,CS94
2112344,DA86
2113431,CT78
2113934,CR62
2115611,CM105
2115773,CI99
2115784,CP106
2116059,CU38
2116940,CG80
2117705,CO83
2118102,CD75
2119216,CV43
2120619,CJ55
2122613,CD76
2123079,CY64
2123731,CG64
2124536,CA84
2124910,CD111
2126376,CS82
2126576,CU78
2127016,CU77
2127382,CS58
2127713,CU46
2127767,CK78
2128464,DE90
2128761,CU81
2132248,CN82
2134047,CR93
2134052,CD72
2134294,CX61
2134697,CI63
2135116,CA83
2135489,CF93
2135754,CE76
2135766,CL53
2136293,EA87
2136511,DD95
2137111,CM55
2137714,DD93
2137796,CX93
2138787,CU39
2141470,CL71
2141635,CD79
2141667,CR43
2141975,CR60
2142092,CV32
2142130,CI80
2144033,CO82
2144319,CR97
2145599,CG65
2145620,CO66
2145759,CO65
2148025,DE90
2149184,CE78
2149854,CG64
2149954,CX88
2150328,CH77
2150727,CJ74
2150750,DB71
2151106,CS57
2151259,CO52
2151479,CT91
2151558,CQ76
2153435,CO81
2154075,CT92
2154567,CY94
2155219,CX66
2155345,CY87
2156111,CI64
2157550,DA84
2158171,CC85
2159193,CH93
2159898,CI77
2160591,DB91
2163602,CI58
2164135,CR90
2164631,CR60
2165107,CP65
2165933,CI64
2168268,CT42
2169106,CP102
2169765,CJ69
2170035,CR46
2170618,CO94
2171809,CP81
2171821,DD86
2172139,CL59
2175827,CP82
2177004,CO82
2178294,CR82
2181941,CT45
2182899,CJ78
2183423,CU46
2185668,CD72
2185842,CH65
2186138,CN66
2186452,CD81
