ID,cnt_shared,price_shared
28284445,15,66.66666667
28284458,60,60.75
28284704,34,81.79411765
28284832,1,180
28284867,34,95.44117647
28285760,35,74.14285714
28285795,19,69.68421053
28286101,55,116.3090909
28286163,25,77.88
28286395,55,116.3090909
28286844,13,111.6153846
28286952,4,88
28287064,41,96.09756098
28287653,3,80
28288433,27,71.62962963
28289858,13,80.69230769
28289954,5,64.4
28290447,22,93.13636364
28291704,15,41.86666667
28291780,14,61.21428571
28298405,52,52.67307692
28298437,27,47.07407407
28300510,48,65.41666667
28302975,1,65
28303888,13,53
28305549,37,73.56756757
28306536,10,58.6
28306661,98,110.2346939
28306885,1,70
28307159,3,69.66666667
28307999,35,85.71428571
28308261,33,85.3030303
28308278,6,138.1666667
28308296,61,89.18032787
28309196,65,77.89230769
28309473,4,92
28309976,3,52.66666667
28310699,13,74.76923077
28310943,59,121.0338983
28311763,33,74.84848485
28312177,4,59.25
28312266,2,75
28312421,25,103.28
28312520,3,94.33333333
28312552,7,603.8571429
28312557,0,0
28312729,25,77.88
28312904,15,103.5333333
28313234,25,77.88
28313266,54,58.44444444
28313344,25,77.88
28313356,47,82.06382979
28313685,93,129.7526882
28313785,33,135.5757576
28314565,13,74.76923077
28314576,17,106.4117647
28314689,22,119.2727273
28314777,2,65
28314882,19,64.10526316
28315011,7,76.42857143
28315707,21,48.95238095
28316936,65,77.89230769
28317113,21,48.95238095
28317744,25,116.12
28324221,51,352.3333333
28328473,1,50
28329076,59,84.76271186
28329209,61,57.80327869
28329243,1,71
28329261,3,93.33333333
28330508,54,109.5
28332207,3,68.33333333
28333466,17,169.7058824
28333941,25,71.72
28334679,13,79
28334760,5,112.4
28335031,3,200
28335929,15,41.86666667
28336933,25,116.12
28337493,46,90.91304348
28338004,15,41.86666667
28338110,35,68.6
28338131,15,41.86666667
28339611,65,92.15384615
28339747,2,190
28340136,1,180
28340434,2,190
28340606,33,186.2121212
28340698,16,129.1875
28341280,47,62.0212766
28341857,0,0
28342248,9,48.77777778
28343300,24,79.66666667
28344161,10,91.5
28344462,0,0
28344470,13,92.84615385
28344775,8,79.75
28344821,28,67.96428571
28344992,10,69.5
28345080,20,91.2
28345644,22,63
28345654,11,65.81818182
28345804,40,101.875
28346019,6,44.66666667
28346064,22,150.9545455
28346402,26,85.23076923
28346728,38,119.7894737
28346829,8,114.875
28347338,33,85.3030303
28349233,4,55.5
28350560,5,95.8
28354720,22,150.9545455
28355554,22,100.7727273
28355651,10,82.1
28358001,46,90.91304348
28358666,36,177.5833333
28359512,57,106.9122807
28359529,24,88.91666667
28359765,8,166.375
28359897,7,54.28571429
28360016,1,75
28361060,45,136.4
28361262,6,110
28362311,12,89.41666667
28363730,3,88.33333333
28364513,0,0
28364587,36,177.5833333
28366610,1,60
28366864,13,78
28367094,12,56.66666667
28367264,13,111.9230769
28367352,52,52.67307692
28367470,12,56.66666667
28367520,2,57.5
28367842,27,100.2592593
28368234,33,66.21212121
28368282,34,81.79411765
28368404,1,225
28368678,8,125.25
28368870,3,53
28369307,17,78.29411765
28369515,9,108.4444444
28369552,8,125.25
28369648,6,44.66666667
28369910,6,44.5
28372451,14,125.2857143
28374327,16,43.1875
28379264,18,50.27777778
28381581,57,95.38596491
28385105,8,61.25
28385354,7,59.57142857
28385896,42,71.78571429
28386112,0,0
28386154,4,116.25
28387362,3,41.66666667
28388724,59,84.76271186
28389715,23,72.17391304
28389754,6,64.33333333
28389771,19,60.47368421
28389772,3,69
28390400,49,98.71428571
28390924,16,65.5625
28391441,1,160
28391512,1,50
28391618,1,40
28392603,9,63
28400092,8,59.25
28403499,1,57
28404814,2,47.5
28406352,10,478.3
28406990,23,340
28407129,54,109.5
28407992,0,0
28408938,70,96.74285714
28408961,59,76.3220339
28409021,68,65.38235294
28409283,4,52
28409399,5,119
28409473,19,120.2631579
28410723,7,50.14285714
28411594,3,41.66666667
28411657,20,62.35
28411950,15,70.66666667
28412322,1,120
28412831,25,116.12
28414122,70,96.74285714
28415700,52,81.61538462
28417682,18,65.11111111
28418722,2,60
28422482,17,60.41176471
28423989,7,44.14285714
28424657,8,75.875
28426648,18,101.8888889
28427324,13,114
28428225,7,67.57142857
28428327,22,139.7727273
28428636,11,68.72727273
28429572,6,69.16666667
28429583,46,112.4782609
28430186,35,97.57142857
28430639,21,114.9047619
28431690,55,102.8363636
28431734,1,41
28432700,6,48.33333333
28433202,4,39.75
28433844,6,124
28436764,19,60.47368421
28436953,71,70.45070423
28436992,19,60.47368421
28437372,8,54.25
28437554,22,72.27272727
28437669,46,112.4782609
28437754,19,60.47368421
28438004,6,98.33333333
28438216,6,94.83333333
28438408,26,58.38461539
28438751,20,63.1
28438882,26,58.38461539
28439263,15,66.66666667
28439572,22,116.5454545
28440536,8,166.375
28440683,5,84.8
28441716,18,199.5555556
28443430,32,59.875
28452001,93,129.7526882
28453441,11,41
28454118,35,73.6
28456148,31,78.77419355
28456453,2,38
28456602,3,68.33333333
28458448,30,81.03333333
28459032,28,85
28459635,53,72.30188679
28460904,6,69.16666667
28461232,5,52.2
28461316,0,0
28461528,18,65.11111111
28462562,6,98
28462738,7,131.1428571
28462811,3,51.66666667
28463327,1,37
28463654,9,101.1111111
28464119,36,177.5833333
28464743,14,98
28464767,2,40
28464787,27,61.22222222
28464829,49,62.51020408
28466730,4,49.5
28467737,14,129.2142857
28467973,13,65.46153846
28468184,7,106.2857143
28471510,1,52
28477383,8,56.875
28483408,5,153.2
28483571,15,54.53333333
28484028,19,60.47368421
28484124,4,132.25
28484811,49,62.51020408
28485500,25,81.36
28486770,29,93.65517241
28487528,21,96.23809524
28488070,37,73.56756757
28489062,5,63.2
28490526,21,74.28571429
28491645,2,51
28492753,39,274.3589744
28493404,2,58.5
28493933,29,85.55172414
28494807,10,134.6
28495328,2,300
28496792,6,63.83333333
28497028,8,71.25
28500619,12,95.41666667
28501387,22,116.5454545
28506359,59,76.3220339
28506595,2,100
28507308,10,134.6
28509709,1,26
28510048,6,48.33333333
28510491,20,107.7
28510832,43,61.23255814
28512918,71,70.45070423
28513148,5,72.4
28513450,77,135.8571429
28513774,1,33
28513853,39,274.3589744
28514974,17,76.11764706
28515078,49,66.6122449
28517276,28,63.82142857
28517278,59,84.76271186
28518320,11,81
28519623,8,89.125
28519821,29,55.68965517
28520092,62,103.0322581
28520183,34,81.79411765
28521841,16,159.6875
28522394,4,26.25
28525440,47,62.0212766
28526676,2,43
28531920,55,116.3090909
28532378,4,54
28534405,23,74.47826087
28536037,15,55.06666667
28536172,19,115.3157895
28536219,13,71.46153846
28537361,0,0
28538516,5,49.2
28538946,19,75.05263158
28539077,33,50.3030303
28539464,6,94.83333333
28540171,44,97.61363636
28540537,23,80.2173913
28540618,53,107.0377358
28540662,2,82
28541165,31,74.41935484
28541238,6,49.5
28541768,24,54.91666667
28542484,18,129.5555556
28542784,2,127.5
28543617,44,97.61363636
28543707,43,61.23255814
28544890,8,54.25
28545860,6,64.33333333
28547290,21,114.9047619
28548195,2,67
28550680,54,79.35185185
28554405,62,103.0322581
28558474,23,85.30434783
28558930,44,58.38636364
28559951,25,77.88
28560196,68,65.38235294
28560281,53,105.1886792
28560837,2,64
28560966,16,159.6875
28561160,15,130.1333333
28561620,9,158.4444444
28561904,29,72.68965517
28561906,18,58.55555556
28563801,29,92.20689655
28564157,52,52.67307692
28564317,12,56.66666667
28564366,52,52.67307692
28564408,52,52.67307692
28565170,2,62.5
28565575,2,69
28567040,4,68.75
28568117,70,77.62857143
28574888,0,0
28578651,15,74.73333333
28578931,14,45.28571429
28580323,22,84.90909091
28580426,19,82
28581563,6,130.6666667
28582698,6,71.66666667
28582815,31,78.77419355
28583186,28,91.14285714
28583260,0,0
28583593,20,56.55
28584472,98,110.2346939
28584690,13,88.46153846
28584877,1,50
28585042,41,98.85365854
28585119,7,59.28571429
28585982,14,56.78571429
28586482,1,125
28587071,1,35
28587227,5,62.8
28587590,7,79.14285714
28587806,8,134.25
28589725,12,27.41666667
28590307,4,34
28600360,0,0
28600950,6,203.1666667
28602842,29,106.862069
28603871,31,128.0645161
28604409,31,128.0645161
28604793,7,603.8571429
28605855,6,69.66666667
28606263,11,109.7272727
28606376,13,111.9230769
28606397,6,58.66666667
28606853,40,73.7
28607153,9,54.66666667
28607761,40,73.7
28607874,31,128.0645161
28608063,1,680
28608084,31,128.0645161
28608251,40,73.7
28608462,40,73.7
28608920,7,131.1428571
28609526,17,51.05882353
28609705,0,0
28609762,19,69.68421053
28610567,33,50.3030303
28611271,27,68.59259259
28611623,24,66.08333333
28613110,0,0
28613174,7,603.8571429
28614344,6,46.66666667
28614707,57,106.9122807
28615793,4,128.75
28616009,10,42.2
28616435,23,79.30434783
28616686,11,78.54545455
28625897,1,75
28626448,48,65.41666667
28627156,2,77
28627384,98,110.2346939
28627947,22,69
28628675,62,98.93548387
28631359,8,63.25
28631715,70,96.74285714
28632449,22,139.7727273
28632837,22,69
28633104,43,61.23255814
28634470,78,62.93589744
28635035,0,0
28635287,28,91.14285714
28635684,33,135.5757576
28635863,15,230.6666667
28636781,55,66.18181818
28637001,98,110.2346939
28637635,18,78.77777778
28637994,18,78.77777778
28638855,18,73.27777778
28640338,6,124
28640741,33,89.39393939
28641018,16,65.5625
28641288,6,54.16666667
28642074,1,47
28642335,37,60.10810811
28642660,21,96.23809524
28642786,11,171.9090909
28643600,21,114.9047619
28644822,38,73.60526316
28646412,20,71.05
28647979,8,63.125
28652436,18,103
28654606,33,74.15151515
28655675,50,112.02
28656163,2,39.5
28656606,9,87
28657242,9,63
28658564,8,115.375
28658731,77,55.16883117
28659172,8,59.375
28659175,77,55.16883117
28659894,77,55.16883117
28660068,77,55.16883117
28660257,77,55.16883117
28660377,77,55.16883117
28661274,55,62
28661332,77,55.16883117
28661542,77,55.16883117
28661704,77,55.16883117
28661866,77,55.16883117
28662351,33,74.84848485
28663593,3,170
28666327,34,61.5
28666578,93,129.7526882
28667225,2,35.5
28667823,36,83.02777778
28667969,1,80
28668546,7,59.57142857
28668879,22,58.40909091
28669168,22,108.7727273
28670390,8,63.125
28670432,5,30.4
28671481,11,171.9090909
28671495,8,63.125
28671992,3,44
28672201,77,55.16883117
28680502,22,58.40909091
28680576,9,82.66666667
28680995,1,40
28681181,17,66.29411765
28682647,57,63.14035088
28684892,6,204
28687609,13,101
28688612,7,131.1428571
28689388,5,78
28689514,8,63.25
28690074,22,100.7727273
28690364,6,50.83333333
28690371,15,104.2666667
28692213,9,65.11111111
28692232,3,54.66666667
28692626,2,55
28692911,2,76
28693418,4,64.5
28694075,15,74.73333333
28695405,1,95
28696741,24,73.75
28697632,26,70.03846154
28697997,8,63.125
28699232,8,63.125
28699654,6,44
28699887,0,0
28701957,98,110.2346939
28703204,10,110.6
28709382,58,69.72413793
28711718,30,81.03333333
28711792,41,96.09756098
28713390,21,74.28571429
28713500,24,282.9166667
28715201,3,41.33333333
28715332,8,168.375
28715589,45,132.4
28715862,29,62
28716187,2,125
28717231,29,62
28718446,46,112.4782609
28718812,30,77.93333333
28719635,2,102.5
28720687,11,41
28721018,6,52.16666667
28721911,2,133.5
28722807,7,62.14285714
28722897,33,74.84848485
28730126,5,169.8
28730167,2,95
28730408,13,78.46153846
28730581,1,49
28731208,6,219.6666667
28732998,6,204
28733777,17,83.05882353
28734234,21,99.61904762
28734328,31,63.48387097
28734438,1,180
28734646,59,113.3050847
28734774,31,78.77419355
28734815,98,110.2346939
28735958,33,186.2121212
28736148,23,64.7826087
28736269,34,81.79411765
28736839,54,90.2037037
28736904,98,110.2346939
28737665,6,86.33333333
28737860,18,101.8888889
28738642,22,54.40909091
28739729,33,74.84848485
28739873,1,35
28740981,25,66.92
28741369,22,54.40909091
28741548,22,54.40909091
28743080,8,89.375
28750104,27,47.07407407
28751375,8,54.25
28751496,13,68
28751660,2,150
28751912,8,54.25
28752251,26,111.6538462
28754650,17,103.8235294
28755241,13,129.7692308
28756175,14,45.5
28757780,26,75.38461539
28757927,13,92.84615385
28758083,29,67.75862069
28759034,25,69.32
28759953,18,148.4444444
28760070,1,60
28760189,4,69.25
28761069,27,100.2592593
28761735,5,52.2
28762085,3,57.33333333
28762323,71,70.45070423
28763093,45,119.4
28763578,40,52.025
28764308,14,108.0714286
28770601,7,65.85714286
28773549,28,85
28775021,36,60.5
28775714,6,69.83333333
28777497,8,56.25
28777968,25,71.72
28778214,25,69.32
28778379,36,77.30555556
28778501,36,77.30555556
28779020,53,107.0377358
28779353,28,61.78571429
28779428,31,128.0645161
28779900,7,59.57142857
28780407,9,89.11111111
28780515,14,45.5
28781373,5,58.8
28782669,3,93.33333333
28784880,3,60
28785091,7,59.57142857
28785322,13,111.6153846
28785361,6,94.83333333
28786315,7,59.57142857
28786900,7,59.57142857
28787365,43,61.23255814
28787471,4,54.75
28787488,43,61.23255814
28790081,31,106.3870968
28790940,41,98.85365854
28794872,6,59.83333333
28799008,24,60.66666667
28801345,25,116.12
28801976,21,63.38095238
28802019,22,93.13636364
28803718,10,69.6
28805003,59,121.0338983
28805245,31,106.3870968
28805290,73,92.32876712
28807852,22,116.5454545
28807969,31,106.3870968
28810799,1,40
28811035,5,142.2
28811363,4,36.25
28812604,15,230.6666667
28812837,6,48.33333333
28813184,41,98.85365854
28815052,14,309.0714286
28815149,34,66.23529412
28816767,4,152.75
28816970,41,98.85365854
28817246,43,61.23255814
28817364,15,57.46666667
28820641,22,116.5454545
28826608,0,0
28830379,27,61.22222222
28831635,19,120.2631579
28832811,20,123.45
28833210,2,39.5
28833297,68,156.4411765
28833410,18,148.4444444
28834703,19,133
28835184,0,0
28835678,29,67.75862069
28836267,8,64
28836976,1,70
28837152,36,102.1388889
28838614,0,0
28838673,31,78.77419355
28838780,7,90.71428571
28838875,7,90.71428571
28839265,4,52.5
28840001,0,0
28840175,21,147.2857143
28841259,65,85.16923077
28841309,32,149.9375
28841361,2,27.5
28842166,6,102.1666667
28843143,26,75.38461539
28843808,4,73.75
28844940,2,59
28845130,17,67.64705882
28846489,11,78.54545455
28849818,52,143.6538462
28850624,3,51.66666667
28852284,28,55.96428571
28856920,12,88.08333333
28857304,18,73.16666667
28859453,25,116.12
28859648,41,63.75609756
28859846,1,50
28860105,21,140.4761905
28860221,21,249.1428571
28861629,25,69.32
28862464,34,130.5
28862531,31,74.41935484
28864263,14,131.9285714
28864751,22,116.5454545
28866426,3,63
28867268,29,72.68965517
28867312,32,59.875
28867326,5,52.2
28867389,8,76.375
28867577,32,85.3125
28867880,1,240
28868139,4,72
28869774,52,81.61538462
28871214,17,83.05882353
28871823,30,59.2
28872273,21,114.9047619
28872377,7,43.42857143
28881114,11,122.2727273
28885547,2,117.5
28885996,36,88.13888889
28887506,65,92.15384615
28888037,3,75.33333333
28888147,12,105.5833333
28889141,2,59.5
28890190,29,85.55172414
28890259,36,66.80555556
28890542,57,106.9122807
28890908,10,57.8
28891043,9,54.66666667
28891434,10,44.7
28891558,15,54.53333333
28892753,2,74
28892979,3,77.66666667
28893129,4,63.25
28893365,17,112.4705882
28894636,93,129.7526882
28895817,17,66.29411765
28896148,3,63
28896237,14,45.5
28896728,18,70.55555556
28897533,15,51.33333333
28897932,4,50.75
28901045,28,68.03571429
28901091,8,84.125
28901111,0,0
28908658,10,64.1
28908909,23,85.30434783
28909110,24,60.66666667
28909276,2,277.5
28909477,4,98.75
28910248,37,110.9189189
28910899,45,136.4
28910978,2,40.5
28911697,42,62.85714286
28911775,3,63
28911830,1,150
28911848,1,150
28911924,77,135.8571429
28912358,10,114.1
28912768,70,96.74285714
28912811,19,58.05263158
28913324,34,130.5
28913606,36,384.5833333
28913683,7,151.2857143
28913824,6,63.83333333
28914077,22,100.7727273
28915824,29,95.03448276
28915827,33,186.2121212
28916312,2,72.5
28916375,53,107.0377358
28916439,22,54.40909091
28916850,25,58.84
28916864,9,68.55555556
28917395,4,152.75
28917505,22,54.40909091
28917781,22,54.40909091
28918134,22,54.40909091
28918211,15,51.93333333
28918405,22,54.40909091
28918624,22,54.40909091
28918768,22,54.40909091
28918915,15,51.93333333
28919308,20,123.45
28919420,2,55
28919421,22,54.40909091
28919516,22,54.40909091
28919815,15,51.93333333
28920156,22,243.8636364
28920811,14,61.21428571
28927140,1,35
28927290,1,35
28931117,59,121.0338983
28931731,52,143.6538462
28932158,14,98
28933107,53,146.6603774
28933205,19,120.2631579
28933262,24,282.9166667
28933403,27,82.2962963
28933616,34,95.76470588
28934396,7,90.71428571
28935658,12,107.5
28935673,78,62.93589744
28936557,33,66.21212121
28936795,6,50.83333333
28937536,2,40
28937584,30,77.93333333
28938342,37,73.56756757
28938631,20,123.45
28939377,27,100.2592593
28940025,0,0
28940279,29,85.55172414
28940496,9,62.11111111
28940723,47,82.06382979
28940952,55,66.18181818
28941589,0,0
28941614,19,77.47368421
28941710,2,44
28941808,55,66.18181818
28942802,1,150
28943748,33,57.81818182
28950019,11,61.81818182
28950738,1,60
28952183,19,82
28952972,39,274.3589744
28953757,2,81
28954021,19,58.05263158
28954146,47,62.0212766
28954400,32,57.5
28956510,14,108.0714286
28958147,55,102.8363636
28958325,39,274.3589744
28958489,11,64.36363636
28958526,14,98
28959608,9,88.44444444
28959784,1,119
28959854,0,0
28960086,2,60
28960088,45,119.0666667
28960455,2,79
28960497,11,65.81818182
28961050,1,68
28961085,5,153.2
28961203,17,66.29411765
28961444,24,73.75
28961690,14,69.78571429
28961919,1,65
28962959,55,102.8363636
28963068,15,41.86666667
28963840,1,120
28963934,28,55.96428571
28964081,20,123.45
28964166,70,96.74285714
28964397,17,169.7058824
28965064,9,108.4444444
28965273,19,69.36842105
28965609,49,62.51020408
28966170,11,58.09090909
28966707,27,89.92592593
28966945,1,48
28967484,24,57.45833333
28971081,13,111.6153846
28971865,43,61.02325581
28972637,11,67.54545455
28976135,30,59.2
28976867,2,134.5
28977135,11,70.90909091
28978023,7,79.85714286
28978145,7,75.57142857
28978328,14,67.35714286
28978474,18,56.72222222
28978510,16,111.75
28979013,33,186.2121212
28979690,14,64.28571429
28980678,10,68.2
28981827,18,129.5555556
28982688,8,59.875
28983189,4,40.75
28983494,3,50
28984202,65,85.16923077
28984222,46,88.08695652
28985543,0,0
28985708,45,119.0666667
28985951,32,59.875
28986154,43,61.23255814
28986535,8,63.875
28986804,55,62
28986807,22,69
28987232,22,55.45454546
28987503,6,65.33333333
28988283,30,81.03333333
28988684,27,60.07407407
28989676,5,105.6
28989889,6,63.16666667
28989914,62,98.93548387
28990341,53,107.0377358
28990673,34,81.79411765
28990717,1,70
28991548,70,96.74285714
28992002,60,60.75
28992146,18,199.5555556
28992518,52,143.6538462
28993172,29,94.03448276
28994671,6,59.66666667
28999699,1,48
29000338,3,50
29001222,0,0
29001863,4,47
29002099,53,107.0377358
29002824,23,118.4347826
29004967,68,79.82352941
29005507,18,72.27777778
29005584,38,240.6578947
29005696,35,85.71428571
29007491,49,98.71428571
29008272,16,70.5625
29008767,4,62.75
29008984,11,95.36363636
29012098,1,40
29012259,33,50.3030303
29012563,23,77.7826087
29013947,38,58.94736842
29014353,3,72.66666667
29015079,34,81.79411765
29015492,98,110.2346939
29016112,9,55.66666667
29016146,6,87.83333333
29016907,1,45
29025649,10,47.1
29027131,29,72.68965517
29027424,6,114.1666667
29027853,37,83.10810811
29028668,12,83.83333333
29028761,4,41.75
29031273,24,73.75
29031435,2,65.5
29031768,27,68.59259259
29034190,3,53.33333333
29034966,2,92.5
29035162,35,85.71428571
29035769,41,68.97560976
29035989,4,34
29036763,13,77.76923077
29037043,52,68
29037141,2,40
29037276,22,54.40909091
29037359,2,300
29037483,4,65.5
29037588,5,124.6
29038532,59,113.3050847
29038655,12,60.41666667
29039497,10,87.5
29039647,8,114.875
29041626,11,77.72727273
29043928,3,61.33333333
29051174,18,101.3888889
29051227,28,76.14285714
29051841,22,84.90909091
29051948,1,65
29052179,9,139.6666667
29054423,13,74.76923077
29054576,0,0
29054973,36,102.1388889
29055747,57,95.38596491
29056345,38,65.63157895
29056566,73,92.32876712
29057244,65,77.89230769
29058075,1,150
29058512,36,91
29058736,44,58.38636364
29058814,3,117.3333333
29059214,16,129.1875
29059334,12,64.08333333
29059349,53,105.1886792
29059533,4,45.75
29059768,15,240.0666667
29059870,21,52.66666667
29060392,38,58.94736842
29060585,33,57.81818182
29061500,4,96
29061711,59,121.0338983
29063276,3,72.66666667
29063413,6,239.6666667
29063485,0,0
29063993,3,101.3333333
29072168,36,51.52777778
29073059,33,186.2121212
29073462,18,101.8888889
29073911,15,54.53333333
29074124,59,121.0338983
29074233,11,55.45454546
29075468,65,92.15384615
29075705,35,73.6
29075810,59,113.3050847
29078251,12,202.0833333
29078405,13,111.6153846
29079293,11,81
29079699,62,103.0322581
29079912,13,68
29080980,5,99
29081010,5,64.4
29081056,5,66
29081059,1,60
29081201,2,47.5
29081288,5,86
29081547,5,60.4
29082165,36,51.52777778
29082372,0,0
29082508,0,0
29082734,36,60.5
29083751,18,137
29090040,4,206.25
29093302,29,94.17241379
29094342,3,52.66666667
29095078,3,88.66666667
29095217,4,85
29095984,6,98
29096185,15,54.53333333
29096295,55,66.18181818
29096312,25,91.6
29096448,4,118.25
29097320,22,145.7272727
29097472,33,89.39393939
29098862,1,80
29100541,5,67.2
29101869,20,57.75
29101938,3,54.66666667
29102760,10,62
29103145,32,85.3125
29103275,22,165.1818182
29103450,19,136.4210526
29104053,2,133.5
29104593,22,165.1818182
29104786,57,61.63157895
29105065,8,75.375
29105563,5,71
29105864,11,198
29105910,1,39
29106442,13,89.69230769
29107308,59,121.0338983
29109909,23,340
29113996,41,88.17073171
29117381,2,70
29117643,6,44.5
29119411,54,109.5
29120854,32,58.03125
29123516,27,89.92592593
29124172,5,95.8
29124414,11,62.27272727
29124476,18,57.16666667
29125444,13,111.9230769
29126587,52,68
29126674,7,70.14285714
29126779,4,96
29127425,18,50.27777778
29127613,5,81.8
29128941,25,61.96
29129018,29,85.55172414
29129256,4,132.25
29129902,16,118.25
29130366,14,67.35714286
29130381,16,159.6875
29130838,7,46.28571429
29131447,25,91.6
29132306,10,172.1
29132322,31,74.41935484
29132459,13,80.69230769
29132608,10,62
29132728,2,125
29133320,78,62.93589744
29133348,20,51.1
29133389,18,50.27777778
29133513,4,59.25
29133980,4,66.25
29134423,25,68.96
29134543,0,0
29135220,12,152.0833333
29135488,12,58.41666667
29135797,57,106.9122807
29136920,10,63.8
29138655,8,98.875
29144832,0,0
29146109,9,65.11111111
29146373,43,61.23255814
29146446,2,157.5
29148367,53,107.0377358
29148550,26,85.23076923
29149191,29,106.862069
29149612,17,645.2352941
29149618,20,91.2
29150743,24,79.66666667
29150883,15,130.1333333
29151631,1,32
29152037,35,64.2
29152320,4,54
29152795,33,57.81818182
29152899,23,77.7826087
29153170,7,55
29153508,7,126.2857143
29155175,15,81
29156377,35,80.71428571
29157211,0,0
29157794,4,61.25
29157984,20,91.2
29158199,6,59.66666667
29158470,3,58.33333333
29158675,36,51.52777778
29158689,17,55.64705882
29159486,29,72.68965517
29159920,53,100.3962264
29160008,2,140
29160599,13,59.84615385
29161516,16,62.125
29162918,10,62
29162974,32,58.03125
29163083,3,101.3333333
29165306,26,465.3076923
29165823,24,82.95833333
29167257,3,70.33333333
29168569,6,44
29170235,6,44
29170953,32,51.6875
29171435,7,131.1428571
29173351,57,106.9122807
29174021,38,66.71052632
29176864,5,124.6
29176897,8,129.25
29178331,6,78.16666667
29178713,6,78.16666667
29178995,6,78.16666667
29179815,36,56.22222222
29179918,43,61.23255814
29180542,34,73.35294118
29181147,32,92.5625
29181179,24,110.25
29181281,36,177.5833333
29181449,68,156.4411765
29181504,41,96.09756098
29181842,31,106.3870968
29183047,40,73.7
29183204,18,61.94444444
29183445,18,61.94444444
29183470,40,73.7
29183581,14,108.0714286
29183697,22,279.5454545
29183838,40,73.7
29183932,40,73.7
29184026,22,279.5454545
29184093,40,73.7
29184419,15,55.06666667
29184626,2,55
29184845,54,90.2037037
29184981,23,64.39130435
29186254,4,118.25
29188542,34,95.76470588
29189777,37,110.9189189
29190199,23,77.7826087
29190221,1,39
29191564,44,97.61363636
29191862,6,98
29192462,1,44
29202087,12,95.41666667
29203845,36,56.22222222
29205007,1,187
29205817,25,66.92
29205903,50,91.88
29206093,17,89.82352941
29206535,22,55.09090909
29209379,3,46.66666667
29209396,44,58.38636364
29210330,45,136.4
29210994,3,46.66666667
29212676,18,137
29212737,4,40.75
29213095,7,67.57142857
29213401,4,40.75
29213886,44,56.27272727
29214672,21,52.66666667
29215351,17,89.82352941
29215529,28,85
29215541,0,0
29215600,41,68.97560976
29216228,29,92.10344828
29216296,2,59.5
29216706,2,62.5
29216716,25,81.36
29217721,43,61.23255814
29218719,21,73.23809524
29219456,49,62.51020408
29220176,50,101.52
29220410,57,95.38596491
29220437,4,62.25
29221565,37,73.56756757
29225254,25,192.56
29225417,18,117.0555556
29227134,29,92.10344828
29227369,4,118.25
29228604,23,84.08695652
29230390,4,118.25
29230470,41,96.09756098
29231873,41,88.17073171
29231876,19,87.57894737
29231943,49,160.9591837
29232472,98,110.2346939
29232638,3,86.66666667
29232662,49,160.9591837
29232781,44,58.38636364
29233046,9,65.11111111
29233568,10,82.1
29233640,3,51.66666667
29233981,61,89.18032787
29234766,12,76.58333333
29236294,4,118.25
29237220,3,223.3333333
29237561,41,96.09756098
29237692,8,54.25
29237852,4,65
29238286,9,171.2222222
29238785,10,114.1
29238906,46,88.08695652
29240070,33,186.2121212
29241662,13,80.07692308
29242098,13,80.07692308
29242305,25,116.12
29242564,19,75.05263158
29242599,12,107.5
29243359,19,115.3157895
29243499,55,66.18181818
29245492,55,66.18181818
29251636,3,49.66666667
29253322,6,46.66666667
29254887,9,89.11111111
29255501,4,73.25
29255502,11,78.54545455
29256134,5,83
29256229,9,62.11111111
29256358,5,69
29256706,1,175
29256787,2,104
29256968,15,89.86666667
29256982,10,125.7
29257026,3,82.66666667
29257038,53,107.0377358
29258871,77,55.16883117
29259463,17,66.41176471
29259580,51,352.3333333
29260051,14,72.85714286
29261640,5,67.8
29262039,4,270
29262635,18,56.72222222
29264544,20,91.2
29269102,3,50
29271438,30,61.16666667
29272336,38,58.94736842
29275537,25,102.48
29277029,14,98
29277834,19,119.6315789
29277979,41,96.09756098
29278083,1,100
29278247,58,69.72413793
29278439,1,68
29280869,55,102.8363636
29281115,26,76.19230769
29281128,25,192.56
29281300,16,111.75
29281407,18,73.27777778
29281707,16,71.625
29282185,9,63.66666667
29282847,44,97.61363636
29283100,20,91.2
29283634,25,61.96
29286653,1,93
29286966,34,59.20588235
29287004,6,64.5
29287113,2,47.5
29287515,20,122.3
29295191,20,84.35
29295665,9,301.5555556
29298335,25,81.76
29299404,40,87.15
29299470,55,62
29301424,2,40
29301889,3,72.66666667
29302018,19,75.05263158
29303036,53,72.30188679
29303639,39,274.3589744
29304329,48,77.41666667
29304334,23,74.47826087
29304787,1,50
29305952,7,106.2857143
29306127,3,41.33333333
29306590,40,52.025
29306602,17,50.70588235
29307957,30,72.63333333
29308138,24,282.9166667
29308309,70,77.62857143
29308471,1,45
29308553,52,68.96153846
29308781,4,262.25
29310612,52,68.96153846
29312347,6,46.66666667
29312926,26,465.3076923
29313128,27,68.59259259
29313398,25,77.88
29314737,10,68.8
29314975,15,124.2
29316421,11,198
29316878,13,63.15384615
29317721,31,63.48387097
29320258,32,58.03125
29327591,14,125.2857143
29328881,41,98.85365854
29328939,49,62.51020408
29329429,28,99.67857143
29329932,20,91.2
29331191,8,115.375
29331258,31,74.41935484
29331513,13,111.6153846
29331741,11,180.9090909
29332188,22,84.90909091
29332195,12,95.41666667
29332969,59,121.0338983
29333330,28,55.96428571
29333400,22,93.13636364
29334063,6,63.16666667
29334325,17,105.8235294
29336271,24,282.9166667
29336346,13,79
